entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,455916.03,5174,3659,1515,327263,128653.03,0.29281020487050635,0.28218580074931776,2023-09-04
Parti conservateur du Québec,2023,43457.6,759,532,227,32843.12,10614.48,0.29907773386034253,0.2442491071757299,2023-09-04
Parti libéral du Québec,2023,148849.79,1884,1335,549,108172.13,40677.66,0.2914012738853503,0.2732799287120257,2023-09-04
Parti québécois,2023,512218.89,6922,5659,1263,433199.42,79019.47,0.18246171626697485,0.1542689493548354,2023-09-04
Québec solidaire,2023,142143.81,1869,1493,376,119556.55,22587.26,0.20117710005350456,0.1589042815160224,2023-09-04
