entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,734674,8125,5013,3112,458248,276426,0.3830153846153846,0.37625667983350436,2023-12-14
Parti conservateur du Québec,2023,52350.59,1005,680,325,38844.44,13506.15,0.32338308457711445,0.25799422699916086,2023-12-14
Parti libéral du Québec,2023,243600.09,2956,1909,1047,160797.46,82802.63,0.35419485791610283,0.3399121486367267,2023-12-14
Parti québécois,2023,683680.57,9133,7276,1857,563735.86,119944.71,0.2033285886346217,0.17543969400797804,2023-12-14
Québec solidaire,2023,226876.98,3031,2288,743,184760.66,42116.32,0.24513361926756846,0.18563505208858122,2023-12-14
