entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,573334,6377,4272,2105,387103,186231,0.33009251999372746,0.32482113392891404,2023-11-02
Parti conservateur du Québec,2023,50687.26,964,652,312,37480.78,13206.48,0.3236514522821577,0.2605483113508207,2023-11-02
Parti libéral du Québec,2023,175575.22,2210,1529,681,124840.91,50734.31,0.3081447963800905,0.2889605378253264,2023-11-02
Parti québécois,2023,595148.34,7976,6402,1574,495121.61,100026.73,0.1973420260782347,0.1680702495112395,2023-11-02
Québec solidaire,2023,193099.29,2551,1985,566,160660.83,32438.46,0.22187377499019992,0.16798849959520823,2023-11-02
