entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,4160,48,43,5,3805,355,0.10416666666666667,0.08533653846153846,2023-07-04
Coalition avenir Québec,2023,110,Saint-François,2230,26,25,1,2130,100,0.038461538461538464,0.04484304932735426,2023-07-04
Coalition avenir Québec,2023,116,Sherbrooke,1995,24,22,2,1875,120,0.08333333333333333,0.06015037593984962,2023-07-04
Coalition avenir Québec,2023,120,Orford,2430,28,23,5,2175,255,0.17857142857142858,0.10493827160493827,2023-07-04
Coalition avenir Québec,2023,126,Johnson,1715,22,17,5,1360,355,0.22727272727272727,0.20699708454810495,2023-07-04
Coalition avenir Québec,2023,132,Richmond,2460,28,26,2,2400,60,0.07142857142857142,0.024390243902439025,2023-07-04
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,1830,22,21,1,1730,100,0.045454545454545456,0.0546448087431694,2023-07-04
Coalition avenir Québec,2023,144,Arthabaska,5655,62,56,6,5205,450,0.0967741935483871,0.07957559681697612,2023-07-04
Coalition avenir Québec,2023,150,Nicolet-Bécancour,4035,45,37,8,3325,710,0.17777777777777778,0.17596034696406443,2023-07-04
Coalition avenir Québec,2023,204,Brome-Missisquoi,4990,60,50,10,4160,830,0.16666666666666666,0.16633266533066132,2023-07-04
Coalition avenir Québec,2023,206,Granby,3662,47,39,8,3165,497,0.1702127659574468,0.1357181867831786,2023-07-04
Coalition avenir Québec,2023,210,Iberville,4960,83,39,44,3415,1545,0.5301204819277109,0.31149193548387094,2023-07-04
Coalition avenir Québec,2023,212,Saint-Jean,4330,53,35,18,3075,1255,0.33962264150943394,0.28983833718244806,2023-07-04
Coalition avenir Québec,2023,216,Huntingdon,2630,30,21,9,1920,710,0.3,0.26996197718631176,2023-07-04
Coalition avenir Québec,2023,218,Beauharnois,7782,86,61,25,5940,1842,0.29069767441860467,0.23670007710100233,2023-07-04
Coalition avenir Québec,2023,220,Soulanges,4200,45,28,17,2800,1400,0.37777777777777777,0.3333333333333333,2023-07-04
Coalition avenir Québec,2023,224,Vaudreuil,1480,18,13,5,1175,305,0.2777777777777778,0.20608108108108109,2023-07-04
Coalition avenir Québec,2023,226,Châteauguay,3400,45,25,20,1980,1420,0.4444444444444444,0.4176470588235294,2023-07-04
Coalition avenir Québec,2023,230,Sanguinet,1715,20,16,4,1455,260,0.2,0.15160349854227406,2023-07-04
Coalition avenir Québec,2023,232,La Prairie,4275,45,28,17,2575,1700,0.37777777777777777,0.39766081871345027,2023-07-04
Coalition avenir Québec,2023,236,La Pinière,1910,23,10,13,1000,910,0.5652173913043478,0.47643979057591623,2023-07-04
Coalition avenir Québec,2023,238,Chambly,4005,48,30,18,2785,1220,0.375,0.3046192259675406,2023-07-04
Coalition avenir Québec,2023,240,Vachon,2220,26,17,9,1465,755,0.34615384615384615,0.3400900900900901,2023-07-04
Coalition avenir Québec,2023,244,Laporte,3325,36,25,11,2225,1100,0.3055555555555556,0.3308270676691729,2023-07-04
Coalition avenir Québec,2023,246,Marie-Victorin,2915,35,23,12,1790,1125,0.34285714285714286,0.38593481989708406,2023-07-04
Coalition avenir Québec,2023,250,Taillon,3310,37,26,11,2290,1020,0.2972972972972973,0.3081570996978852,2023-07-04
Coalition avenir Québec,2023,252,Montarville,5110,54,42,12,3960,1150,0.2222222222222222,0.22504892367906065,2023-07-04
Coalition avenir Québec,2023,256,Verchères,4660,57,39,18,3545,1115,0.3157894736842105,0.23927038626609443,2023-07-04
Coalition avenir Québec,2023,258,Borduas,4665,51,40,11,3780,885,0.21568627450980393,0.18971061093247588,2023-07-04
Coalition avenir Québec,2023,260,Saint-Hyacinthe,1740,19,18,1,1720,20,0.05263157894736842,0.011494252873563218,2023-07-04
Coalition avenir Québec,2023,264,Richelieu,2840,35,32,3,2615,225,0.08571428571428572,0.07922535211267606,2023-07-04
Coalition avenir Québec,2023,300,Verdun,3785,42,24,18,2235,1550,0.42857142857142855,0.4095112285336856,2023-07-04
Coalition avenir Québec,2023,304,Marguerite-Bourgeoys,850,11,7,4,650,200,0.36363636363636365,0.23529411764705882,2023-07-04
Coalition avenir Québec,2023,306,Marquette,1225,13,9,4,900,325,0.3076923076923077,0.2653061224489796,2023-07-04
Coalition avenir Québec,2023,310,Jacques-Cartier,520,6,5,1,420,100,0.16666666666666666,0.19230769230769232,2023-07-04
Coalition avenir Québec,2023,312,Nelligan,785,12,10,2,585,200,0.16666666666666666,0.25477707006369427,2023-07-04
Coalition avenir Québec,2023,316,Robert-Baldwin,700,8,4,4,300,400,0.5,0.5714285714285714,2023-07-04
Coalition avenir Québec,2023,318,Saint-Laurent,1825,19,11,8,1025,800,0.42105263157894735,0.4383561643835616,2023-07-04
Coalition avenir Québec,2023,320,D'Arcy-McGee,640,7,6,1,540,100,0.14285714285714285,0.15625,2023-07-04
Coalition avenir Québec,2023,324,Notre-Dame-de-Grâce,1040,12,7,5,700,340,0.4166666666666667,0.3269230769230769,2023-07-04
Coalition avenir Québec,2023,326,Saint-Henri-Sainte-Anne,3125,30,23,7,2500,625,0.23333333333333334,0.2,2023-07-04
Coalition avenir Québec,2023,330,Sainte-Marie-Saint-Jacques,1830,21,14,7,1205,625,0.3333333333333333,0.34153005464480873,2023-07-04
Coalition avenir Québec,2023,332,Westmount-Saint-Louis,3300,33,21,12,2100,1200,0.36363636363636365,0.36363636363636365,2023-07-04
Coalition avenir Québec,2023,336,Mont-Royal-Outremont,5000,52,40,12,3800,1200,0.23076923076923078,0.24,2023-07-04
Coalition avenir Québec,2023,338,Acadie,900,9,5,4,500,400,0.4444444444444444,0.4444444444444444,2023-07-04
Coalition avenir Québec,2023,340,Maurice-Richard,2225,23,17,6,1700,525,0.2608695652173913,0.23595505617977527,2023-07-04
Coalition avenir Québec,2023,344,Laurier-Dorion,900,9,7,2,700,200,0.2222222222222222,0.2222222222222222,2023-07-04
Coalition avenir Québec,2023,346,Gouin,1635,19,14,5,1135,500,0.2631578947368421,0.3058103975535168,2023-07-04
Coalition avenir Québec,2023,350,Mercier,1350,14,11,3,1050,300,0.21428571428571427,0.2222222222222222,2023-07-04
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,1950,20,14,6,1350,600,0.3,0.3076923076923077,2023-07-04
Coalition avenir Québec,2023,356,Rosemont,2130,24,15,9,1385,745,0.375,0.34976525821596244,2023-07-04
Coalition avenir Québec,2023,358,Viau,450,5,2,3,150,300,0.6,0.6666666666666666,2023-07-04
Coalition avenir Québec,2023,360,Bourassa-Sauvé,265,4,1,3,15,250,0.75,0.9433962264150944,2023-07-04
Coalition avenir Québec,2023,364,Jeanne-Mance-Viger,100,1,1,0,100,0,0,0,2023-07-04
Coalition avenir Québec,2023,366,Anjou-Louis-Riel,3975,45,27,18,2500,1475,0.4,0.3710691823899371,2023-07-04
Coalition avenir Québec,2023,370,Camille-Laurin,1950,23,17,6,1400,550,0.2608695652173913,0.28205128205128205,2023-07-04
Coalition avenir Québec,2023,380,Pointe-aux-Trembles,4640,51,37,14,3315,1325,0.27450980392156865,0.2855603448275862,2023-07-04
Coalition avenir Québec,2023,390,LaFontaine,705,8,5,3,405,300,0.375,0.425531914893617,2023-07-04
Coalition avenir Québec,2023,454,Laval-des-Rapides,1605,19,12,7,1150,455,0.3684210526315789,0.2834890965732087,2023-07-04
Coalition avenir Québec,2023,460,Chomedey,1330,16,13,3,1125,205,0.1875,0.15413533834586465,2023-07-04
Coalition avenir Québec,2023,466,Fabre,1800,21,20,1,1700,100,0.047619047619047616,0.05555555555555555,2023-07-04
Coalition avenir Québec,2023,470,Sainte-Rose,1927,23,17,6,1475,452,0.2608695652173913,0.23456149455111572,2023-07-04
Coalition avenir Québec,2023,476,Vimont,1300,19,14,5,915,385,0.2631578947368421,0.29615384615384616,2023-07-04
Coalition avenir Québec,2023,482,Mille-Îles,1975,24,16,8,1475,500,0.3333333333333333,0.25316455696202533,2023-07-04
Coalition avenir Québec,2023,502,Groulx,3035,34,28,6,2585,450,0.17647058823529413,0.14827018121911037,2023-07-04
Coalition avenir Québec,2023,508,Deux-Montagnes,3380,38,31,7,2845,535,0.18421052631578946,0.15828402366863906,2023-07-04
Coalition avenir Québec,2023,514,Mirabel,2590,31,25,6,2070,520,0.1935483870967742,0.20077220077220076,2023-07-04
Coalition avenir Québec,2023,520,Argenteuil,2560,33,24,9,1910,650,0.2727272727272727,0.25390625,2023-07-04
Coalition avenir Québec,2023,526,Saint-Jérôme,2810,32,22,10,1810,1000,0.3125,0.35587188612099646,2023-07-04
Coalition avenir Québec,2023,530,Les Plaines,3065,36,30,6,2715,350,0.16666666666666666,0.11419249592169657,2023-07-04
Coalition avenir Québec,2023,536,Blainville,8690,90,65,25,6265,2425,0.2777777777777778,0.2790563866513234,2023-07-04
Coalition avenir Québec,2023,542,Terrebonne,6805,75,48,27,4255,2550,0.36,0.3747244673034533,2023-07-04
Coalition avenir Québec,2023,548,Masson,6510,71,55,16,5110,1400,0.22535211267605634,0.21505376344086022,2023-07-04
Coalition avenir Québec,2023,554,L'Assomption,4165,50,43,7,3540,625,0.14,0.15006002400960383,2023-07-04
Coalition avenir Québec,2023,560,Repentigny,8535,99,79,20,6955,1580,0.20202020202020202,0.18512009373169303,2023-07-04
Coalition avenir Québec,2023,566,Berthier,2785,32,29,3,2575,210,0.09375,0.07540394973070018,2023-07-04
Coalition avenir Québec,2023,570,Joliette,2025,22,20,2,1900,125,0.09090909090909091,0.06172839506172839,2023-07-04
Coalition avenir Québec,2023,576,Rousseau,3050,40,29,11,2075,975,0.275,0.319672131147541,2023-07-04
Coalition avenir Québec,2023,582,Prévost,6315,66,44,22,4185,2130,0.3333333333333333,0.33729216152019004,2023-07-04
Coalition avenir Québec,2023,588,Bertrand,4595,55,35,20,3065,1530,0.36363636363636365,0.33297062023939067,2023-07-04
Coalition avenir Québec,2023,594,Labelle,4515,55,44,11,3740,775,0.2,0.1716500553709856,2023-07-04
Coalition avenir Québec,2023,602,Hull,6325,64,34,30,3325,3000,0.46875,0.4743083003952569,2023-07-04
Coalition avenir Québec,2023,608,Pontiac,3855,42,31,11,2830,1025,0.2619047619047619,0.26588845654993515,2023-07-04
Coalition avenir Québec,2023,614,Gatineau,6105,68,37,31,3085,3020,0.45588235294117646,0.49467649467649466,2023-07-04
Coalition avenir Québec,2023,620,Chapleau,5635,60,45,15,4195,1440,0.25,0.25554569653948533,2023-07-04
Coalition avenir Québec,2023,626,Papineau,5645,61,36,25,3205,2440,0.4098360655737705,0.4322409211691763,2023-07-04
Coalition avenir Québec,2023,636,Rouyn-Noranda-Témiscamingue,730,9,8,1,700,30,0.1111111111111111,0.0410958904109589,2023-07-04
Coalition avenir Québec,2023,642,Abitibi-Ouest,1245,16,14,2,1125,120,0.125,0.0963855421686747,2023-07-04
Coalition avenir Québec,2023,648,Abitibi-Est,380,6,5,1,375,5,0.16666666666666666,0.013157894736842105,2023-07-04
Coalition avenir Québec,2023,660,Trois-Rivières,6569,75,51,24,4490,2079,0.32,0.31648652762977625,2023-07-04
Coalition avenir Québec,2023,666,Maskinongé,5297,79,49,30,3375,1922,0.379746835443038,0.3628468944685671,2023-07-04
Coalition avenir Québec,2023,670,Laviolette-Saint-Maurice,2185,27,19,8,1630,555,0.2962962962962963,0.2540045766590389,2023-07-04
Coalition avenir Québec,2023,676,Champlain,8353,94,53,41,4558,3795,0.43617021276595747,0.45432778642403926,2023-07-04
