entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,452036.03,5133,3630,1503,324408,127628.03,0.29281122150789013,0.2823403922028074,2023-08-28
Parti conservateur du Québec,2023,43197.6,756,529,227,32643.12,10554.48,0.3002645502645503,0.2443302405689205,2023-08-28
Parti libéral du Québec,2023,145426.49,1845,1304,541,105248.83,40177.66,0.2932249322493225,0.2762747007096163,2023-08-28
Parti québécois,2023,503862.23,6812,5574,1238,426337.76,77524.47,0.18173810921902525,0.1538604510998969,2023-08-28
Québec solidaire,2023,140402.18,1851,1478,373,118083.25,22318.93,0.20151269584008644,0.1589642696431067,2023-08-28
