entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,359573.05,4120,2985,1135,265030,94543.05,0.27548543689320387,0.26293141268512754,2023-06-11
Parti conservateur du Québec,2023,31568.55,514,381,133,24582.07,6986.48,0.2587548638132296,0.22131140011182013,2023-06-11
Parti libéral du Québec,2023,74833.44,932,668,264,54162.44,20671,0.2832618025751073,0.2762267777613858,2023-06-11
Parti québécois,2023,362672.14,4889,4100,789,313976.31,48695.83,0.16138269584782164,0.13426956368912152,2023-06-11
Québec solidaire,2023,107848.2,1471,1214,257,91673.16,16175.04,0.17471108089734874,0.14997969368056213,2023-06-11
