entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,750719,8299,5076,3223,464323,286396,0.3883600433787203,0.38149560621217793,2023-12-18
Parti conservateur du Québec,2023,53588.59,1021,691,330,39784.44,13804.15,0.3232125367286974,0.25759494698405017,2023-12-18
Parti libéral du Québec,2023,248828.42,3015,1952,1063,164705.79,84122.63,0.35257048092868987,0.3380748469166022,2023-12-18
Parti québécois,2023,695328.9,9289,7392,1897,572347.19,122981.71,0.20422004521477016,0.1768683999758963,2023-12-18
Québec solidaire,2023,231078.31,3084,2315,769,187216.99,43861.32,0.2493514915693904,0.18981149723658616,2023-12-18
