entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,446470.21,5070,3594,1476,321198,125272.21,0.2911242603550296,0.28058358025723595,2023-08-12
Parti conservateur du Québec,2023,42462.6,744,521,223,32078.12,10384.48,0.29973118279569894,0.24455591508763005,2023-08-12
Parti libéral du Québec,2023,136750.54,1746,1231,515,98706.21,38044.33,0.2949599083619702,0.27820241148590713,2023-08-12
Parti québécois,2023,496229.96,6719,5513,1206,420945.48,75284.48,0.17949099568388152,0.15171288730732824,2023-08-12
Québec solidaire,2023,134833.36,1792,1441,351,113626.09,21207.27,0.19587053571428573,0.15728503687811388,2023-08-12
