entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,421058.88,4799,3413,1386,304458,116600.88,0.2888101687851636,0.2769229804629699,2023-07-09
Parti conservateur du Québec,2023,40395.14,707,505,202,30832.66,9562.48,0.2857142857142857,0.23672352664206633,2023-07-09
Parti libéral du Québec,2023,111752.99,1454,1027,427,80771.99,30981,0.2936726272352132,0.277227481788183,2023-07-09
Parti québécois,2023,449227.4,6076,5030,1046,384167.91,65059.49,0.17215273206056617,0.14482529338148117,2023-07-09
Québec solidaire,2023,126310.78,1690,1373,317,106545.83,19764.95,0.18757396449704142,0.1564787265188292,2023-07-09
