entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,491659,5542,3860,1682,346718,144941,0.3035005413208228,0.2947998511163225,2023-10-04
Parti conservateur du Québec,2023,46250.93,809,559,250,34441.45,11809.48,0.30902348578491967,0.25533497380485104,2023-10-04
Parti libéral du Québec,2023,165345.67,2082,1464,618,119168.02,46177.65,0.2968299711815562,0.2792794634416492,2023-10-04
Parti québécois,2023,546294.12,7319,5931,1388,457710.33,88583.79,0.18964339390627136,0.1621540242827435,2023-10-04
Québec solidaire,2023,159975.36,2088,1655,433,134142.86,25832.5,0.20737547892720307,0.1614779926108621,2023-10-04
