entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,12890,134,99,35,9535,3355,0.26119402985074625,0.2602792862684251,2024-01-20
Coalition avenir Québec,2023,110,Saint-François,5530,60,48,12,4330,1200,0.2,0.21699819168173598,2024-01-20
Coalition avenir Québec,2023,116,Sherbrooke,3995,45,32,13,2825,1170,0.28888888888888886,0.2928660826032541,2024-01-20
Coalition avenir Québec,2023,120,Orford,10465,110,63,47,6195,4270,0.42727272727272725,0.4080267558528428,2024-01-20
Coalition avenir Québec,2023,126,Johnson,5595,60,39,21,3660,1935,0.35,0.34584450402144773,2024-01-20
Coalition avenir Québec,2023,132,Richmond,7665,81,48,33,4580,3085,0.4074074074074074,0.4024787997390737,2024-01-20
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,8755,90,64,26,6155,2600,0.28888888888888886,0.29697315819531694,2024-01-20
Coalition avenir Québec,2023,144,Arthabaska,16655,173,137,36,13205,3450,0.20809248554913296,0.20714500150105072,2024-01-20
Coalition avenir Québec,2023,150,Nicolet-Bécancour,10075,104,73,31,6975,3100,0.2980769230769231,0.3076923076923077,2024-01-20
Coalition avenir Québec,2023,204,Brome-Missisquoi,12095,130,95,35,8825,3270,0.2692307692307692,0.27035965274906987,2024-01-20
Coalition avenir Québec,2023,206,Granby,7242,86,66,20,5775,1467,0.23255813953488372,0.20256835128417564,2024-01-20
Coalition avenir Québec,2023,210,Iberville,13140,163,73,90,6935,6205,0.5521472392638037,0.4722222222222222,2024-01-20
Coalition avenir Québec,2023,212,Saint-Jean,9740,110,58,52,5175,4565,0.4727272727272727,0.4686858316221766,2024-01-20
Coalition avenir Québec,2023,216,Huntingdon,9040,96,51,45,4795,4245,0.46875,0.46957964601769914,2024-01-20
Coalition avenir Québec,2023,218,Beauharnois,9667,106,72,34,6950,2717,0.32075471698113206,0.2810592738181442,2024-01-20
