entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,423558.88,4828,3433,1395,306183,117375.88,0.2889395194697597,0.27711821317498997,2023-07-11
Parti conservateur du Québec,2023,40612.14,717,509,208,30967.66,9644.48,0.2900976290097629,0.23747775911340796,2023-07-11
Parti libéral du Québec,2023,112627.99,1467,1035,432,81221.99,31406,0.294478527607362,0.2788472030798028,2023-07-11
Parti québécois,2023,452309.06,6119,5060,1059,386264.57,66044.49,0.17306749468867463,0.14601628806639427,2023-07-11
Québec solidaire,2023,128008.75,1710,1390,320,108103.8,19904.95,0.1871345029239766,0.15549679221146992,2023-07-11
