entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,402478.73,4595,3291,1304,292933,109545.73,0.2837867247007617,0.2721776875016476,2023-07-01
Parti conservateur du Québec,2023,32208.55,525,389,136,25052.07,7156.48,0.259047619047619,0.22219193350833863,2023-07-01
Parti libéral du Québec,2023,90809.69,1100,776,324,64433.69,26376,0.29454545454545455,0.29045358485421546,2023-07-01
Parti québécois,2023,429140.76,5796,4815,981,367750.6,61390.16,0.16925465838509315,0.14305366845134918,2023-07-01
Québec solidaire,2023,119824.66,1614,1328,286,101927.29,17897.37,0.1771995043370508,0.14936299422840005,2023-07-01
