entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,564159,6281,4231,2050,383078,181081,0.3263811494984875,0.3209751151714322,2023-10-31
Parti conservateur du Québec,2023,50687.26,964,652,312,37480.78,13206.48,0.3236514522821577,0.2605483113508207,2023-10-31
Parti libéral du Québec,2023,174595.22,2199,1526,673,124540.91,50054.31,0.30604820372896774,0.2866877455178899,2023-10-31
Parti québécois,2023,589388.34,7891,6331,1560,490186.61,99201.73,0.19769357495881384,0.16831301752593206,2023-10-31
Québec solidaire,2023,185262.29,2431,1895,536,154435.83,30826.46,0.22048539695598518,0.166393603360943,2023-10-31
