entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,463321.8,5254,3715,1539,332288,131033.8,0.2929196802436239,0.2828138024155134,2023-09-13
Parti conservateur du Québec,2023,44235.93,774,536,238,33066.45,11169.48,0.30749354005167956,0.2524979128956936,2023-09-13
Parti libéral du Québec,2023,153483.09,1947,1377,570,111272.1,42210.99,0.29275808936825887,0.2750204599086453,2023-09-13
Parti québécois,2023,522442.19,7052,5752,1300,440669.39,81772.8,0.184344866704481,0.1565202840911451,2023-09-13
Québec solidaire,2023,145937.42,1908,1521,387,122802.73,23134.69,0.2028301886792453,0.15852472929835265,2023-09-13
