entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,446470.21,5070,3594,1476,321198,125272.21,0.2911242603550296,0.28058358025723595,2023-08-13
Parti conservateur du Québec,2023,42462.6,744,521,223,32078.12,10384.48,0.29973118279569894,0.24455591508763005,2023-08-13
Parti libéral du Québec,2023,136950.54,1748,1232,516,98806.21,38144.33,0.2951945080091533,0.2785263205241834,2023-08-13
Parti québécois,2023,496457.96,6722,5514,1208,421053.48,75404.48,0.1797084201130616,0.151884924959205,2023-08-13
Québec solidaire,2023,134938.36,1793,1442,351,113731.09,21207.27,0.19576129392080313,0.15716264818988465,2023-08-13
