entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,483977.62,5463,3819,1644,342718,141259.62,0.30093355299286106,0.2918722150830032,2023-09-30
Parti conservateur du Québec,2023,46150.93,808,559,249,34441.45,11709.48,0.30816831683168316,0.2537214309657465,2023-09-30
Parti libéral du Québec,2023,163422.37,2063,1454,609,118084.72,45337.65,0.2952011633543383,0.27742621772037696,2023-09-30
Parti québécois,2023,542892.46,7277,5902,1375,455053.67,87838.79,0.18895149099903807,0.16179777114605717,2023-09-30
Québec solidaire,2023,156277.05,2045,1621,424,131334.55,24942.5,0.20733496332518336,0.15960436929158825,2023-09-30
