entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,448350.21,5094,3612,1482,322608,125742.21,0.29093050647820967,0.2804553386960608,2023-08-19
Parti conservateur du Québec,2023,42727.6,748,524,224,32318.12,10409.48,0.2994652406417112,0.2436242616014005,2023-08-19
Parti libéral du Québec,2023,141808.87,1801,1275,526,102694.54,39114.33,0.2920599666851749,0.27582428377011964,2023-08-19
Parti québécois,2023,500814.29,6773,5551,1222,424379.81,76434.48,0.18042226487523993,0.15262040546007583,2023-08-19
Québec solidaire,2023,135504.68,1799,1447,352,114197.41,21307.27,0.19566425792106726,0.15724379408888314,2023-08-19
