entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,617974,6870,4503,2367,408678,209296,0.3445414847161572,0.3386809153783169,2023-11-12
Parti conservateur du Québec,2023,50975.59,970,656,314,37714.11,13261.48,0.3237113402061856,0.2601535362317533,2023-11-12
Parti libéral du Québec,2023,193503.52,2406,1642,764,136320.88,57182.64,0.3175394846217789,0.2955121436550612,2023-11-12
Parti québécois,2023,610070.31,8179,6562,1617,506820.25,103250.06,0.19770143049272526,0.16924288611914254,2023-11-12
Québec solidaire,2023,201569.14,2654,2060,594,166884.36,34684.78,0.22381311228334588,0.1720738601156903,2023-11-12
