entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,448755.68,5098,3616,1482,323008,125747.68,0.29070223617104746,0.2802141245320839,2023-08-21
Parti conservateur du Québec,2023,42807.6,749,525,224,32398.12,10409.48,0.29906542056074764,0.24316896999598203,2023-08-21
Parti libéral du Québec,2023,142108.87,1804,1278,526,102994.54,39114.33,0.2915742793791574,0.27524200283909095,2023-08-21
Parti québécois,2023,500972.62,6774,5551,1223,424488.14,76484.48,0.18054325361677,0.15267197636469634,2023-08-21
Québec solidaire,2023,135746.33,1801,1448,353,114339.06,21407.27,0.1960022209883398,0.15770054335907277,2023-08-21
