entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,4010,46,43,3,3805,205,0.06521739130434782,0.05112219451371571,2023-06-26
Coalition avenir Québec,2023,110,Saint-François,2130,25,24,1,2030,100,0.04,0.046948356807511735,2023-06-26
Coalition avenir Québec,2023,116,Sherbrooke,1695,21,19,2,1575,120,0.09523809523809523,0.07079646017699115,2023-06-26
Coalition avenir Québec,2023,120,Orford,2430,28,23,5,2175,255,0.17857142857142858,0.10493827160493827,2023-06-26
Coalition avenir Québec,2023,126,Johnson,1615,21,17,4,1360,255,0.19047619047619047,0.15789473684210525,2023-06-26
Coalition avenir Québec,2023,132,Richmond,2260,26,24,2,2200,60,0.07692307692307693,0.02654867256637168,2023-06-26
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,1700,20,19,1,1600,100,0.05,0.058823529411764705,2023-06-26
Coalition avenir Québec,2023,144,Arthabaska,5505,60,55,5,5155,350,0.08333333333333333,0.06357856494096276,2023-06-26
Coalition avenir Québec,2023,150,Nicolet-Bécancour,3385,38,32,6,2875,510,0.15789473684210525,0.15066469719350073,2023-06-26
Coalition avenir Québec,2023,204,Brome-Missisquoi,4890,59,49,10,4060,830,0.1694915254237288,0.16973415132924335,2023-06-26
Coalition avenir Québec,2023,206,Granby,3462,45,38,7,3065,397,0.15555555555555556,0.1146735990756788,2023-06-26
Coalition avenir Québec,2023,210,Iberville,4960,83,39,44,3415,1545,0.5301204819277109,0.31149193548387094,2023-06-26
Coalition avenir Québec,2023,212,Saint-Jean,4330,53,35,18,3075,1255,0.33962264150943394,0.28983833718244806,2023-06-26
Coalition avenir Québec,2023,216,Huntingdon,2630,30,21,9,1920,710,0.3,0.26996197718631176,2023-06-26
Coalition avenir Québec,2023,218,Beauharnois,7682,84,60,24,5900,1782,0.2857142857142857,0.23197084092684198,2023-06-26
Coalition avenir Québec,2023,220,Soulanges,4075,43,27,16,2700,1375,0.37209302325581395,0.3374233128834356,2023-06-26
Coalition avenir Québec,2023,224,Vaudreuil,1480,18,13,5,1175,305,0.2777777777777778,0.20608108108108109,2023-06-26
Coalition avenir Québec,2023,226,Châteauguay,2850,38,22,16,1710,1140,0.42105263157894735,0.4,2023-06-26
Coalition avenir Québec,2023,230,Sanguinet,1415,17,14,3,1255,160,0.17647058823529413,0.11307420494699646,2023-06-26
Coalition avenir Québec,2023,232,La Prairie,4125,43,26,17,2425,1700,0.3953488372093023,0.4121212121212121,2023-06-26
Coalition avenir Québec,2023,236,La Pinière,1710,21,8,13,800,910,0.6190476190476191,0.5321637426900585,2023-06-26
Coalition avenir Québec,2023,238,Chambly,3865,46,29,17,2685,1180,0.3695652173913043,0.3053040103492885,2023-06-26
Coalition avenir Québec,2023,240,Vachon,2200,26,17,9,1445,755,0.34615384615384615,0.3431818181818182,2023-06-26
Coalition avenir Québec,2023,244,Laporte,3325,36,25,11,2225,1100,0.3055555555555556,0.3308270676691729,2023-06-26
Coalition avenir Québec,2023,246,Marie-Victorin,2915,35,23,12,1790,1125,0.34285714285714286,0.38593481989708406,2023-06-26
Coalition avenir Québec,2023,250,Taillon,3210,36,25,11,2190,1020,0.3055555555555556,0.3177570093457944,2023-06-26
Coalition avenir Québec,2023,252,Montarville,5010,53,42,11,3960,1050,0.20754716981132076,0.20958083832335328,2023-06-26
Coalition avenir Québec,2023,256,Verchères,4435,54,37,17,3345,1090,0.3148148148148148,0.24577226606538896,2023-06-26
Coalition avenir Québec,2023,258,Borduas,4465,49,38,11,3580,885,0.22448979591836735,0.19820828667413215,2023-06-26
Coalition avenir Québec,2023,260,Saint-Hyacinthe,1440,16,15,1,1420,20,0.0625,0.013888888888888888,2023-06-26
Coalition avenir Québec,2023,264,Richelieu,2740,34,31,3,2515,225,0.08823529411764706,0.08211678832116788,2023-06-26
Coalition avenir Québec,2023,300,Verdun,3735,42,24,18,2185,1550,0.42857142857142855,0.4149933065595716,2023-06-26
Coalition avenir Québec,2023,304,Marguerite-Bourgeoys,775,10,7,3,650,125,0.3,0.16129032258064516,2023-06-26
Coalition avenir Québec,2023,306,Marquette,1125,12,8,4,800,325,0.3333333333333333,0.28888888888888886,2023-06-26
Coalition avenir Québec,2023,310,Jacques-Cartier,420,5,4,1,320,100,0.2,0.23809523809523808,2023-06-26
Coalition avenir Québec,2023,312,Nelligan,685,11,9,2,485,200,0.18181818181818182,0.291970802919708,2023-06-26
Coalition avenir Québec,2023,316,Robert-Baldwin,550,6,2,4,150,400,0.6666666666666666,0.7272727272727273,2023-06-26
Coalition avenir Québec,2023,318,Saint-Laurent,1625,17,9,8,825,800,0.47058823529411764,0.49230769230769234,2023-06-26
Coalition avenir Québec,2023,320,D'Arcy-McGee,640,7,6,1,540,100,0.14285714285714285,0.15625,2023-06-26
Coalition avenir Québec,2023,324,Notre-Dame-de-Grâce,940,11,6,5,600,340,0.45454545454545453,0.3617021276595745,2023-06-26
Coalition avenir Québec,2023,326,Saint-Henri-Sainte-Anne,3125,30,23,7,2500,625,0.23333333333333334,0.2,2023-06-26
Coalition avenir Québec,2023,330,Sainte-Marie-Saint-Jacques,1730,20,13,7,1105,625,0.35,0.36127167630057805,2023-06-26
Coalition avenir Québec,2023,332,Westmount-Saint-Louis,3200,32,20,12,2000,1200,0.375,0.375,2023-06-26
Coalition avenir Québec,2023,336,Mont-Royal-Outremont,4700,49,38,11,3600,1100,0.22448979591836735,0.23404255319148937,2023-06-26
Coalition avenir Québec,2023,338,Acadie,900,9,5,4,500,400,0.4444444444444444,0.4444444444444444,2023-06-26
Coalition avenir Québec,2023,340,Maurice-Richard,2225,23,17,6,1700,525,0.2608695652173913,0.23595505617977527,2023-06-26
Coalition avenir Québec,2023,344,Laurier-Dorion,900,9,7,2,700,200,0.2222222222222222,0.2222222222222222,2023-06-26
Coalition avenir Québec,2023,346,Gouin,1635,19,14,5,1135,500,0.2631578947368421,0.3058103975535168,2023-06-26
Coalition avenir Québec,2023,350,Mercier,1350,14,11,3,1050,300,0.21428571428571427,0.2222222222222222,2023-06-26
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,1950,20,14,6,1350,600,0.3,0.3076923076923077,2023-06-26
Coalition avenir Québec,2023,356,Rosemont,2030,23,14,9,1285,745,0.391304347826087,0.3669950738916256,2023-06-26
Coalition avenir Québec,2023,358,Viau,450,5,2,3,150,300,0.6,0.6666666666666666,2023-06-26
Coalition avenir Québec,2023,360,Bourassa-Sauvé,265,4,1,3,15,250,0.75,0.9433962264150944,2023-06-26
