entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,498509,5613,3902,1711,350743,147766,0.3048280776768217,0.2964159122503305,2023-10-08
Parti conservateur du Québec,2023,46359.26,809,559,250,34549.78,11809.48,0.30902348578491967,0.25473831980924627,2023-10-08
Parti libéral du Québec,2023,166725.64,2096,1471,625,119747.99,46977.65,0.2981870229007634,0.28176619984784584,2023-10-08
Parti québécois,2023,551194.43,7384,5980,1404,461717.31,89477.12,0.19014084507042253,0.16233313533302574,2023-10-08
Québec solidaire,2023,163220.23,2122,1677,445,136614.74,26605.49,0.20970782280867106,0.16300363012599603,2023-10-08
