entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,466152.15,5281,3727,1554,333613,132539.15,0.294262450293505,0.28432594379324433,2023-09-17
Parti conservateur du Québec,2023,44440.93,780,538,242,33131.45,11309.48,0.31025641025641026,0.2544834232766956,2023-09-17
Parti libéral du Québec,2023,155796.42,1974,1396,578,112860.43,42935.99,0.292806484295846,0.2755903505356541,2023-09-17
Parti québécois,2023,527835.52,7122,5805,1317,445047.72,82787.8,0.18491996630160068,0.15684393501975766,2023-09-17
Québec solidaire,2023,147020,1919,1529,390,123569.06,23450.94,0.20323084940072955,0.15950850224459256,2023-09-17
