entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,731674,8095,5001,3094,457048,274626,0.38221124150710317,0.3753392904490251,2023-12-12
Parti conservateur du Québec,2023,51760.59,987,667,320,38357.44,13403.15,0.3242147922998987,0.2589450777125995,2023-12-12
Parti libéral du Québec,2023,242725.09,2946,1901,1045,160122.46,82602.63,0.3547182620502376,0.3403135209466809,2023-12-12
Parti québécois,2023,678000.57,9056,7220,1836,559630.86,118369.71,0.20273851590106007,0.1745864461441382,2023-12-12
Québec solidaire,2023,225201.99,3004,2272,732,183531,41670.99,0.2436750998668442,0.1850382849636453,2023-12-12
