entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,454116.03,5155,3645,1510,325913,128203.03,0.2929194956353055,0.2823133770459501,2023-08-31
Parti conservateur du Québec,2023,43327.6,758,531,227,32713.12,10614.48,0.2994722955145119,0.24498195145819293,2023-08-31
Parti libéral du Québec,2023,146699.79,1859,1318,541,106522.13,40177.66,0.29101667563206024,0.2738767383375259,2023-08-31
Parti québécois,2023,509043.89,6876,5628,1248,430859.42,78184.47,0.18150087260034903,0.15359082298384918,2023-08-31
Québec solidaire,2023,141527.15,1863,1488,375,119039.89,22487.26,0.20128824476650564,0.1588900786880821,2023-08-31
