entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,797639,8769,5299,3470,487003,310636,0.3957121678640666,0.3894443476309458,2024-01-02
Parti conservateur du Québec,2023,55901.59,1071,723,348,41285.44,14616.15,0.32492997198879553,0.2614621516132189,2024-01-02
Parti libéral du Québec,2023,262189.67,3159,2014,1145,170995.38,91194.29,0.3624564735675847,0.34781801281492136,2024-01-02
Parti québécois,2023,731682.84,9775,7680,2095,596573.17,135109.67,0.2143222506393862,0.184656059447834,2024-01-02
Québec solidaire,2023,250230.63999999998,3353,2475,878,200317.68,49912.96,0.2618550551744706,0.19946781896893204,2024-01-02
