entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,359283.05,4117,2982,1135,264740,94543.05,0.2756861792567403,0.26314364120433736,2023-06-10
Parti conservateur du Québec,2023,31565.9,513,380,133,24579.42,6986.48,0.25925925925925924,0.22132997950319805,2023-06-10
Parti libéral du Québec,2023,74833.44,932,668,264,54162.44,20671,0.2832618025751073,0.2762267777613858,2023-06-10
Parti québécois,2023,361872.14,4881,4093,788,313276.31,48595.83,0.16144232739192788,0.1342900561507719,2023-06-10
Québec solidaire,2023,107739.87,1470,1213,257,91564.83,16175.04,0.17482993197278912,0.15013049486694202,2023-06-10
