entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,444764.86,5053,3580,1473,319798,124966.86,0.29150999406293293,0.28097287182265257,2023-08-04
Parti conservateur du Québec,2023,41809.27,735,518,217,31759.79,10049.48,0.29523809523809524,0.24036487601912207,2023-08-04
Parti libéral du Québec,2023,133894.24,1715,1211,504,96783.24,37111,0.2938775510204082,0.2771665159009081,2023-08-04
Parti québécois,2023,486739.66,6594,5420,1174,413598.51,73141.15,0.17804064300879588,0.1502674961806071,2023-08-04
Québec solidaire,2023,133674.19,1784,1437,347,112526.58,21147.61,0.1945067264573991,0.15820264181140728,2023-08-04
