entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,420248.88,4789,3407,1382,303908,116340.88,0.28857799122990185,0.27683804891996383,2023-07-07
Parti conservateur du Québec,2023,40245.14,702,503,199,30762.66,9482.48,0.28347578347578345,0.23561801499510251,2023-07-07
Parti libéral du Québec,2023,110377.99,1427,1011,416,79896.99,30481,0.29152067274001403,0.2761510696108889,2023-07-07
Parti québécois,2023,447334.4,6051,5012,1039,382540.91,64793.49,0.17170715584200957,0.14484352198265993,2023-07-07
Québec solidaire,2023,124231.2,1666,1360,306,105287.5,18943.7,0.1836734693877551,0.1524874588670157,2023-07-07
