entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,777714,8571,5215,3356,478388,299326,0.3915529109788823,0.38487927438621394,2023-12-26
Parti conservateur du Québec,2023,55411.59,1062,719,343,41110.44,14301.15,0.3229755178907721,0.2580895079892131,2023-12-26
Parti libéral du Québec,2023,259197.71,3124,2015,1109,170993.42,88204.29,0.35499359795134444,0.3402973351886481,2023-12-26
Parti québécois,2023,714614.51,9551,7607,1944,588453.48,126161.03,0.20353889645063344,0.17654417624405638,2023-12-26
Québec solidaire,2023,237091.7,3154,2362,792,192077.07,45014.63,0.25110970196575777,0.18986168642765644,2023-12-26
