entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,318442.65,3638,2704,934,239580,78862.65,0.2567344694887301,0.2476510291570554,2023-05-26
Parti conservateur du Québec,2023,29765.17,483,360,123,23248.69,6516.48,0.2546583850931677,0.21892970878378992,2023-05-26
Parti libéral du Québec,2023,67256.84,847,620,227,49900.84,17356,0.2680047225501771,0.2580555375482999,2023-05-26
Parti québécois,2023,334641.51,4465,3751,714,289815.68,44825.83,0.15991041433370662,0.13395179217306305,2023-05-26
Québec solidaire,2023,102342.08,1395,1168,227,87506.7,14835.38,0.16272401433691755,0.14495875010552842,2023-05-26
