entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,490157.62,5527,3854,1673,346118,144039.62,0.3026958567034558,0.2938638799494742,2023-10-03
Parti conservateur du Québec,2023,46250.93,809,559,250,34441.45,11809.48,0.30902348578491967,0.25533497380485104,2023-10-03
Parti libéral du Québec,2023,165245.67,2081,1464,617,119168.02,46077.65,0.29649207111965403,0.2788433125055561,2023-10-03
Parti québécois,2023,545059.12,7305,5924,1381,456910.33,88148.79,0.1890485968514716,0.16172335580771494,2023-10-03
Québec solidaire,2023,159275.36,2079,1648,431,133652.86,25622.5,0.2073112073112073,0.1608692016141103,2023-10-03
