entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,819369,8989,5411,3578,498273,321096,0.39804205139615084,0.3918820458181845,2024-01-20
Parti conservateur du Québec,2023,57726.8,1093,740,353,42665.65,15061.15,0.322964318389753,0.2609039475598855,2024-01-20
Parti libéral du Québec,2023,273471.97,3291,2094,1197,178652.35,94819.62,0.3637192342752963,0.346725187228512,2024-01-20
Parti québécois,2023,776521.14,10376,8106,2270,629430.81,147090.33,0.21877409406322282,0.18942218366392444,2024-01-20
Québec solidaire,2023,286463.45,3890,2811,1079,225909.84,60553.61,0.27737789203084834,0.21138337194500728,2024-01-20
