entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,3355,38,35,3,3150,205,0.07894736842105263,0.06110283159463487,2023-05-28
Coalition avenir Québec,2023,110,Saint-François,1830,22,21,1,1730,100,0.045454545454545456,0.0546448087431694,2023-05-28
Coalition avenir Québec,2023,116,Sherbrooke,1295,17,15,2,1175,120,0.11764705882352941,0.09266409266409266,2023-05-28
Coalition avenir Québec,2023,120,Orford,1930,23,18,5,1675,255,0.21739130434782608,0.13212435233160622,2023-05-28
Coalition avenir Québec,2023,126,Johnson,1115,15,13,2,1010,105,0.13333333333333333,0.09417040358744394,2023-05-28
Coalition avenir Québec,2023,132,Richmond,1910,22,21,1,1900,10,0.045454545454545456,0.005235602094240838,2023-05-28
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,1300,16,16,0,1300,0,0,0,2023-05-28
Coalition avenir Québec,2023,144,Arthabaska,5005,55,50,5,4655,350,0.09090909090909091,0.06993006993006994,2023-05-28
Coalition avenir Québec,2023,150,Nicolet-Bécancour,2835,32,28,4,2575,260,0.125,0.09171075837742504,2023-05-28
Coalition avenir Québec,2023,204,Brome-Missisquoi,4500,54,45,9,3720,780,0.16666666666666666,0.17333333333333334,2023-05-28
Coalition avenir Québec,2023,206,Granby,2517,34,28,6,2220,297,0.17647058823529413,0.11799761620977355,2023-05-28
Coalition avenir Québec,2023,210,Iberville,3935,51,34,17,3085,850,0.3333333333333333,0.21601016518424396,2023-05-28
Coalition avenir Québec,2023,212,Saint-Jean,3230,38,28,10,2375,855,0.2631578947368421,0.2647058823529412,2023-05-28
Coalition avenir Québec,2023,216,Huntingdon,2110,24,19,5,1760,350,0.20833333333333334,0.16587677725118483,2023-05-28
Coalition avenir Québec,2023,218,Beauharnois,4932,56,40,16,3910,1022,0.2857142857142857,0.20721816707218166,2023-05-28
Coalition avenir Québec,2023,220,Soulanges,2975,32,24,8,2400,575,0.25,0.19327731092436976,2023-05-28
Coalition avenir Québec,2023,224,Vaudreuil,1280,16,13,3,1175,105,0.1875,0.08203125,2023-05-28
Coalition avenir Québec,2023,226,Châteauguay,1845,24,16,8,1230,615,0.3333333333333333,0.3333333333333333,2023-05-28
Coalition avenir Québec,2023,230,Sanguinet,1210,14,12,2,1150,60,0.14285714285714285,0.049586776859504134,2023-05-28
Coalition avenir Québec,2023,232,La Prairie,3975,41,25,16,2375,1600,0.3902439024390244,0.4025157232704403,2023-05-28
Coalition avenir Québec,2023,236,La Pinière,1490,18,6,12,600,890,0.6666666666666666,0.5973154362416108,2023-05-28
Coalition avenir Québec,2023,238,Chambly,3705,42,29,13,2685,1020,0.30952380952380953,0.27530364372469635,2023-05-28
Coalition avenir Québec,2023,240,Vachon,2200,26,17,9,1445,755,0.34615384615384615,0.3431818181818182,2023-05-28
Coalition avenir Québec,2023,244,Laporte,3025,33,22,11,1925,1100,0.3333333333333333,0.36363636363636365,2023-05-28
Coalition avenir Québec,2023,246,Marie-Victorin,2915,35,23,12,1790,1125,0.34285714285714286,0.38593481989708406,2023-05-28
Coalition avenir Québec,2023,250,Taillon,2990,33,23,10,1990,1000,0.30303030303030304,0.33444816053511706,2023-05-28
Coalition avenir Québec,2023,252,Montarville,4810,51,40,11,3760,1050,0.21568627450980393,0.2182952182952183,2023-05-28
Coalition avenir Québec,2023,256,Verchères,4215,51,35,16,3145,1070,0.3137254901960784,0.2538552787663108,2023-05-28
Coalition avenir Québec,2023,258,Borduas,4365,48,37,11,3480,885,0.22916666666666666,0.2027491408934708,2023-05-28
Coalition avenir Québec,2023,260,Saint-Hyacinthe,1340,15,14,1,1320,20,0.06666666666666667,0.014925373134328358,2023-05-28
Coalition avenir Québec,2023,264,Richelieu,2740,34,31,3,2515,225,0.08823529411764706,0.08211678832116788,2023-05-28
Coalition avenir Québec,2023,300,Verdun,3210,36,22,14,1985,1225,0.3888888888888889,0.38161993769470404,2023-05-28
Coalition avenir Québec,2023,304,Marguerite-Bourgeoys,705,8,6,2,600,105,0.25,0.14893617021276595,2023-05-28
Coalition avenir Québec,2023,306,Marquette,925,10,7,3,700,225,0.3,0.24324324324324326,2023-05-28
Coalition avenir Québec,2023,310,Jacques-Cartier,420,5,4,1,320,100,0.2,0.23809523809523808,2023-05-28
Coalition avenir Québec,2023,312,Nelligan,580,9,8,1,480,100,0.1111111111111111,0.1724137931034483,2023-05-28
Coalition avenir Québec,2023,316,Robert-Baldwin,550,6,2,4,150,400,0.6666666666666666,0.7272727272727273,2023-05-28
Coalition avenir Québec,2023,318,Saint-Laurent,1225,13,8,5,725,500,0.38461538461538464,0.40816326530612246,2023-05-28
Coalition avenir Québec,2023,320,D'Arcy-McGee,640,7,6,1,540,100,0.14285714285714285,0.15625,2023-05-28
Coalition avenir Québec,2023,324,Notre-Dame-de-Grâce,840,10,6,4,600,240,0.4,0.2857142857142857,2023-05-28
Coalition avenir Québec,2023,326,Saint-Henri-Sainte-Anne,2925,28,22,6,2400,525,0.21428571428571427,0.1794871794871795,2023-05-28
Coalition avenir Québec,2023,330,Sainte-Marie-Saint-Jacques,1530,18,11,7,905,625,0.3888888888888889,0.4084967320261438,2023-05-28
Coalition avenir Québec,2023,332,Westmount-Saint-Louis,2900,29,19,10,1900,1000,0.3448275862068966,0.3448275862068966,2023-05-28
Coalition avenir Québec,2023,336,Mont-Royal-Outremont,3400,35,28,7,2700,700,0.2,0.20588235294117646,2023-05-28
Coalition avenir Québec,2023,338,Acadie,800,8,5,3,500,300,0.375,0.375,2023-05-28
Coalition avenir Québec,2023,340,Maurice-Richard,2025,21,15,6,1500,525,0.2857142857142857,0.25925925925925924,2023-05-28
Coalition avenir Québec,2023,344,Laurier-Dorion,700,7,6,1,600,100,0.14285714285714285,0.14285714285714285,2023-05-28
Coalition avenir Québec,2023,346,Gouin,1435,17,12,5,935,500,0.29411764705882354,0.34843205574912894,2023-05-28
Coalition avenir Québec,2023,350,Mercier,1250,13,10,3,950,300,0.23076923076923078,0.24,2023-05-28
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,1850,19,14,5,1350,500,0.2631578947368421,0.2702702702702703,2023-05-28
