entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,460316.03,5222,3696,1526,330513,129803.03,0.29222520107238603,0.2819867689595776,2023-09-07
Parti conservateur du Québec,2023,43665.93,762,532,230,32886.45,10779.48,0.30183727034120733,0.24686248523734636,2023-09-07
Parti libéral du Québec,2023,151488.09,1919,1356,563,109817.1,41670.99,0.29338196977592496,0.2750776645213495,2023-09-07
Parti québécois,2023,518157.53,6995,5711,1284,437534.73,80622.8,0.18355968548963544,0.15559515269420093,2023-09-07
Québec solidaire,2023,145183.13,1901,1515,386,122106.77,23076.36,0.20305102577590742,0.158946566312491,2023-09-07
