entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,448350.21,5094,3612,1482,322608,125742.21,0.29093050647820967,0.2804553386960608,2023-08-18
Parti conservateur du Québec,2023,42727.6,748,524,224,32318.12,10409.48,0.2994652406417112,0.2436242616014005,2023-08-18
Parti libéral du Québec,2023,141608.87,1799,1274,525,102594.54,39014.33,0.2918287937743191,0.27550767123556597,2023-08-18
Parti québécois,2023,500504.29,6769,5549,1220,424179.81,76324.48,0.18023341704830848,0.15249515643512265,2023-08-18
Québec solidaire,2023,135504.68,1799,1447,352,114197.41,21307.27,0.19566425792106726,0.15724379408888314,2023-08-18
