entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,451280.68,5124,3627,1497,324108,127172.68,0.29215456674473067,0.28180395402701486,2023-08-24
Parti conservateur du Québec,2023,42852.6,751,525,226,32398.12,10454.48,0.3009320905459387,0.24396372682170978,2023-08-24
Parti libéral du Québec,2023,144556.83,1835,1297,538,104679.17,39877.66,0.29318801089918256,0.2758614726125359,2023-08-24
Parti québécois,2023,503329.23,6806,5572,1234,426204.76,77124.47,0.18131060828680576,0.15322867300991044,2023-08-24
Québec solidaire,2023,139197.88,1838,1471,367,117248.95,21948.93,0.19967355821545157,0.15768149629865053,2023-08-24
