entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,388188.26,4438,3172,1266,282018,106170.26,0.28526363226678686,0.2735019858663423,2023-06-28
Parti conservateur du Québec,2023,32088.55,522,386,136,24932.07,7156.48,0.26053639846743293,0.22302285394634533,2023-06-28
Parti libéral du Québec,2023,87501.39,1065,751,314,62025.39,25476,0.2948356807511737,0.29114966059396313,2023-06-28
Parti québécois,2023,417144.1,5639,4679,960,357118.94,60025.16,0.1702429508778152,0.1438955027770979,2023-06-28
Québec solidaire,2023,114822.69,1548,1268,280,97297.65,17525.04,0.18087855297157623,0.15262697642774264,2023-06-28
