entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,780144,8596,5229,3367,479868,300276,0.3916938110749186,0.38489817264505016,2023-12-28
Parti conservateur du Québec,2023,55441.59,1064,720,344,41115.44,14326.15,0.3233082706766917,0.25840077818836005,2023-12-28
Parti libéral du Québec,2023,259716.37,3130,2019,1111,171362.08,88354.29,0.3549520766773163,0.3401953061333792,2023-12-28
Parti québécois,2023,720452.51,9627,7666,1961,593366.48,127086.03,0.20369793289706034,0.1763975116139161,2023-12-28
Québec solidaire,2023,239396.02,3189,2382,807,193546.38999999998,45849.63,0.2530573847601129,0.1915221063407821,2023-12-28
