entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,524939,5884,4047,1837,364893,160046,0.31220258327668254,0.30488494853687764,2023-10-19
Parti conservateur du Québec,2023,48647.26,893,610,283,36137.78,12509.48,0.3169092945128779,0.2571466512194109,2023-10-19
Parti libéral du Québec,2023,170543.97,2146,1503,643,122271.32,48272.65,0.2996272134203169,0.2830510512919337,2023-10-19
Parti québécois,2023,565757.42,7565,6117,1448,473290.3,92467.12,0.19140779907468605,0.16343951794746234,2023-10-19
Québec solidaire,2023,173700.84,2278,1777,501,144747.02,28953.82,0.21992976294995611,0.16668785251700569,2023-10-19
