entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,401838.73,4587,3286,1301,292423,109415.73,0.28362764333987356,0.2722876662485968,2023-06-30
Parti conservateur du Québec,2023,32198.55,524,388,136,25042.07,7156.48,0.2595419847328244,0.2222609403218468,2023-06-30
Parti libéral du Québec,2023,90601.39,1098,775,323,64325.39,26276,0.2941712204007286,0.2900176255574004,2023-06-30
Parti québécois,2023,426334.1,5757,4784,973,365518.94,60815.16,0.16901163800590585,0.14264671767986659,2023-06-30
Québec solidaire,2023,119356.35,1610,1324,286,101458.98,17897.37,0.17763975155279504,0.14994903915878793,2023-06-30
