entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,10490,110,85,25,8135,2355,0.22727272727272727,0.22449952335557674,2023-11-12
Coalition avenir Québec,2023,110,Saint-François,4330,47,38,9,3430,900,0.19148936170212766,0.20785219399538107,2023-11-12
Coalition avenir Québec,2023,116,Sherbrooke,3095,35,26,9,2275,820,0.2571428571428571,0.2649434571890145,2023-11-12
Coalition avenir Québec,2023,120,Orford,5555,62,44,18,4195,1360,0.2903225806451613,0.2448244824482448,2023-11-12
Coalition avenir Québec,2023,126,Johnson,4765,52,35,17,3160,1605,0.3269230769230769,0.33683105981112277,2023-11-12
Coalition avenir Québec,2023,132,Richmond,5385,58,39,19,3700,1685,0.3275862068965517,0.3129062209842154,2023-11-12
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,4930,53,41,12,3730,1200,0.22641509433962265,0.2434077079107505,2023-11-12
Coalition avenir Québec,2023,144,Arthabaska,6715,74,65,9,5965,750,0.12162162162162163,0.11169024571854058,2023-11-12
Coalition avenir Québec,2023,150,Nicolet-Bécancour,9125,95,70,25,6625,2500,0.2631578947368421,0.273972602739726,2023-11-12
Coalition avenir Québec,2023,204,Brome-Missisquoi,11595,125,92,33,8525,3070,0.264,0.26476929711082364,2023-11-12
Coalition avenir Québec,2023,206,Granby,6892,81,65,16,5675,1217,0.19753086419753085,0.1765815438189205,2023-11-12
Coalition avenir Québec,2023,210,Iberville,12290,154,70,84,6635,5655,0.5454545454545454,0.46013018714401954,2023-11-12
Coalition avenir Québec,2023,212,Saint-Jean,9240,105,56,49,5025,4215,0.4666666666666667,0.45616883116883117,2023-11-12
Coalition avenir Québec,2023,216,Huntingdon,8340,89,49,40,4595,3745,0.449438202247191,0.4490407673860911,2023-11-12
Coalition avenir Québec,2023,218,Beauharnois,9067,99,68,31,6600,2467,0.31313131313131315,0.2720855850887835,2023-11-12
Coalition avenir Québec,2023,220,Soulanges,7400,77,41,36,4100,3300,0.4675324675324675,0.44594594594594594,2023-11-12
Coalition avenir Québec,2023,224,Vaudreuil,2865,32,18,14,1725,1140,0.4375,0.39790575916230364,2023-11-12
Coalition avenir Québec,2023,226,Châteauguay,5475,68,35,33,2795,2680,0.4852941176470588,0.4894977168949772,2023-11-12
Coalition avenir Québec,2023,230,Sanguinet,5890,62,35,27,3355,2535,0.43548387096774194,0.4303904923599321,2023-11-12
Coalition avenir Québec,2023,232,La Prairie,6870,72,41,31,3850,3020,0.4305555555555556,0.4395924308588064,2023-11-12
Coalition avenir Québec,2023,236,La Pinière,2385,27,11,16,1100,1285,0.5925925925925926,0.5387840670859538,2023-11-12
Coalition avenir Québec,2023,238,Chambly,5445,65,37,28,3410,2035,0.4307692307692308,0.37373737373737376,2023-11-12
