entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,522274,5856,4030,1826,363193,159081,0.3118169398907104,0.30459299141829765,2023-10-18
Parti conservateur du Québec,2023,48487.26,886,606,280,36092.78,12394.48,0.3160270880361174,0.25562343592935544,2023-10-18
Parti libéral du Québec,2023,170033.97,2135,1496,639,121956.32,48077.65,0.29929742388758784,0.2827532051389496,2023-10-18
Parti québécois,2023,563334.42,7535,6095,1440,471467.3,91867.12,0.19110816191108163,0.16307741323528568,2023-10-18
Québec solidaire,2023,172465.85,2257,1764,493,143892.03,28573.82,0.21843154630039877,0.1656781328013633,2023-10-18
