entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,451380.68,5125,3628,1497,324208,127172.68,0.29209756097560974,0.2817415224772137,2023-08-25
Parti conservateur du Québec,2023,42852.6,751,525,226,32398.12,10454.48,0.3009320905459387,0.24396372682170978,2023-08-25
Parti libéral du Québec,2023,144731.83,1837,1299,538,104854.17,39877.66,0.2928688078388677,0.27552791946318933,2023-08-25
Parti québécois,2023,503654.23,6810,5574,1236,426329.76,77324.47,0.1814977973568282,0.1535268948302092,2023-08-25
Québec solidaire,2023,139356.21,1841,1473,368,117382.28,21973.93,0.19989136338946226,0.1576817423493363,2023-08-25
