entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,497434,5602,3897,1705,350268,147166,0.30435558729025347,0.29585030375889065,2023-10-07
Parti conservateur du Québec,2023,46259.26,809,559,250,34449.78,11809.48,0.30902348578491967,0.25528899511146524,2023-10-07
Parti libéral du Québec,2023,166325.64,2092,1470,622,119697.99,46627.65,0.29732313575525815,0.2803395195112431,2023-10-07
Parti québécois,2023,550994.43,7383,5979,1404,461517.31,89477.12,0.1901665989435189,0.16239205902680356,2023-10-07
Québec solidaire,2023,162920.23,2119,1676,443,136514.74,26405.49,0.2090608777725342,0.1620761890650412,2023-10-07
