entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,817944,8974,5402,3572,497423,320521,0.3980387786940049,0.3918617900491965,2024-01-19
Parti conservateur du Québec,2023,57177.8,1087,734,353,42186.65,14991.15,0.3247470101195952,0.2621847989954143,2024-01-19
Parti libéral du Québec,2023,272756.97,3280,2086,1194,178092.35,94664.62,0.36402439024390243,0.3470658146701073,2024-01-19
Parti québécois,2023,774319.14,10347,8088,2259,627910.81,146408.33,0.2183241519280951,0.18908008653899475,2024-01-19
Québec solidaire,2023,284478.45,3859,2788,1071,224439.84,60038.61,0.2775330396475771,0.21104800732709278,2024-01-19
