entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,473932.62,5359,3776,1583,338463,135469.62,0.2953909311438701,0.28584151899061094,2023-09-21
Parti conservateur du Québec,2023,45420.93,795,548,247,33876.45,11544.48,0.31069182389937106,0.2541665263128694,2023-09-21
Parti libéral du Québec,2023,157811.42,1999,1413,586,114175.43,43635.99,0.29314657328664334,0.2765071754629671,2023-09-21
Parti québécois,2023,535166.85,7204,5859,1345,450044.05,85122.8,0.18670183231538034,0.1590584319637885,2023-09-21
Québec solidaire,2023,149456.64,1957,1556,401,125635.7,23820.94,0.2049054675523761,0.15938361788408997,2023-09-21
