entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,437284.23,4977,3525,1452,314413,122871.23,0.2917420132610006,0.28098710534335986,2023-07-21
Parti conservateur du Québec,2023,41202.14,726,513,213,31317.66,9884.48,0.29338842975206614,0.23990210217236288,2023-07-21
Parti libéral du Québec,2023,118131.32,1546,1088,458,85250.32,32881,0.296248382923674,0.27834277988259165,2023-07-21
Parti québécois,2023,473081.72,6399,5280,1119,402812.23,70269.49,0.1748710736052508,0.14853562720622562,2023-07-21
Québec solidaire,2023,131520.71,1765,1425,340,110769.76,20750.95,0.19263456090651557,0.15777705275465745,2023-07-21
