entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,439239.51,4997,3535,1462,315363,123876.51,0.2925755453271963,0.28202497084107936,2023-07-30
Parti conservateur du Québec,2023,41689.27,734,517,217,31639.79,10049.48,0.2956403269754768,0.24105675153342815,2023-07-30
Parti libéral du Québec,2023,130330.94,1670,1184,486,94729.94,35601,0.29101796407185626,0.2731584687411907,2023-07-30
Parti québécois,2023,479043,6485,5339,1146,407571.85,71471.15,0.1767154973014649,0.14919568806975572,2023-07-30
Québec solidaire,2023,132706.22,1774,1431,343,111883.61,20822.61,0.19334836527621196,0.1569075662014938,2023-07-30
