entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,380965.26,4357,3114,1243,276725,104240.26,0.2852880422308928,0.2736214320434362,2023-06-21
Parti conservateur du Québec,2023,31773.55,516,383,133,24787.07,6986.48,0.25775193798449614,0.21988351946823695,2023-06-21
Parti libéral du Québec,2023,82446.77,1012,725,287,59495.77,22951,0.283596837944664,0.27837354938222564,2023-06-21
Parti québécois,2023,375036.8,5059,4230,829,323648.97,51387.83,0.16386637675429927,0.13702076702872892,2023-06-21
Québec solidaire,2023,110935.83,1510,1235,275,93710.79,17225.04,0.18211920529801323,0.15527030356197813,2023-06-21
