entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,472207.62,5340,3763,1577,337313,134894.62,0.29531835205992507,0.28566802882172887,2023-09-20
Parti conservateur du Québec,2023,45320.93,795,548,247,33776.45,11544.48,0.31069182389937106,0.25472734120857626,2023-09-20
Parti libéral du Québec,2023,157216.42,1991,1407,584,113730.43,43485.99,0.2933199397287795,0.276599543482799,2023-09-20
Parti québécois,2023,532151.85,7167,5834,1333,448054.05,84097.8,0.18599134923957025,0.15803346356871634,2023-09-20
Québec solidaire,2023,148306.64,1937,1540,397,124600.7,23705.94,0.20495611770779557,0.15984409059499963,2023-09-20
