entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,599404,6646,4406,2240,400178,199226,0.3370448390009028,0.33237349100106106,2023-11-09
Parti conservateur du Québec,2023,50945.59,969,656,313,37714.11,13231.48,0.32301341589267285,0.25971786763093724,2023-11-09
Parti libéral du Québec,2023,181283.52,2270,1567,703,128640.88,52642.64,0.3096916299559471,0.2903884478853897,2023-11-09
Parti québécois,2023,602778.65,8085,6491,1594,501428.59,101350.06,0.1971552257266543,0.16813810509048388,2023-11-09
Québec solidaire,2023,197769.49,2602,2021,581,164038.04,33731.45,0.22328977709454265,0.17055942248726028,2023-11-09
