entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,4810,54,49,5,4455,355,0.09259259259259259,0.07380457380457381,2023-09-28
Coalition avenir Québec,2023,110,Saint-François,2730,31,28,3,2430,300,0.0967741935483871,0.10989010989010989,2023-09-28
Coalition avenir Québec,2023,116,Sherbrooke,2095,25,22,3,1875,220,0.12,0.10501193317422435,2023-09-28
Coalition avenir Québec,2023,120,Orford,2980,36,28,8,2595,385,0.2222222222222222,0.12919463087248323,2023-09-28
Coalition avenir Québec,2023,126,Johnson,1815,23,18,5,1460,355,0.21739130434782608,0.19559228650137742,2023-09-28
Coalition avenir Québec,2023,132,Richmond,2960,33,28,5,2600,360,0.15151515151515152,0.12162162162162163,2023-09-28
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,2130,25,23,2,1930,200,0.08,0.09389671361502347,2023-09-28
Coalition avenir Québec,2023,144,Arthabaska,5865,65,58,7,5315,550,0.1076923076923077,0.0937766410912191,2023-09-28
Coalition avenir Québec,2023,150,Nicolet-Bécancour,7075,74,57,17,5375,1700,0.22972972972972974,0.24028268551236748,2023-09-28
Coalition avenir Québec,2023,204,Brome-Missisquoi,7125,80,66,14,5895,1230,0.175,0.1726315789473684,2023-09-28
Coalition avenir Québec,2023,206,Granby,6562,76,62,14,5465,1097,0.18421052631578946,0.16717464187747638,2023-09-28
Coalition avenir Québec,2023,210,Iberville,6535,100,51,49,4565,1970,0.49,0.30145371078806427,2023-09-28
Coalition avenir Québec,2023,212,Saint-Jean,6415,75,50,25,4525,1890,0.3333333333333333,0.2946219797349961,2023-09-28
Coalition avenir Québec,2023,216,Huntingdon,4265,48,30,18,2695,1570,0.375,0.36811254396248533,2023-09-28
Coalition avenir Québec,2023,218,Beauharnois,8567,94,67,27,6500,2067,0.2872340425531915,0.24127465857359637,2023-09-28
Coalition avenir Québec,2023,220,Soulanges,4900,52,33,19,3300,1600,0.36538461538461536,0.32653061224489793,2023-09-28
Coalition avenir Québec,2023,224,Vaudreuil,2215,26,17,9,1575,640,0.34615384615384615,0.28893905191873587,2023-09-28
Coalition avenir Québec,2023,226,Châteauguay,4235,56,32,24,2495,1740,0.42857142857142855,0.41086186540731995,2023-09-28
Coalition avenir Québec,2023,230,Sanguinet,3615,39,28,11,2655,960,0.28205128205128205,0.26556016597510373,2023-09-28
Coalition avenir Québec,2023,232,La Prairie,5725,60,37,23,3425,2300,0.38333333333333336,0.4017467248908297,2023-09-28
