entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,358783.05,4112,2979,1133,264440,94343.05,0.27553501945525294,0.2629529182050267,2023-06-09
Parti conservateur du Québec,2023,31465.9,512,380,132,24579.42,6886.48,0.2578125,0.21885533228034154,2023-06-09
Parti libéral du Québec,2023,74633.44,930,668,262,54162.44,20471,0.2817204301075269,0.27428723639162284,2023-06-09
Parti québécois,2023,361540.48,4871,4087,784,313089.65,48450.83,0.16095257647300348,0.1340121858553709,2023-06-09
Québec solidaire,2023,107556.9,1469,1212,257,91381.86,16175.04,0.1749489448604493,0.1503858887714317,2023-06-09
