entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,501114,5639,3914,1725,351868,149246,0.3059053023585742,0.29782843823960214,2023-10-09
Parti conservateur du Québec,2023,46359.26,809,559,250,34549.78,11809.48,0.30902348578491967,0.25473831980924627,2023-10-09
Parti libéral du Québec,2023,167625.64,2105,1477,628,120347.99,47277.65,0.29833729216152016,0.28204306930610373,2023-10-09
Parti québécois,2023,552144.43,7392,5987,1405,462467.31,89677.12,0.19007034632034633,0.162416054799285,2023-10-09
Québec solidaire,2023,163973.56,2130,1684,446,137268.07,26705.49,0.20938967136150236,0.16286461061161325,2023-10-09
