entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,774449,8539,5198,3341,476623,297826,0.3912636140063239,0.38456502623155303,2023-12-24
Parti conservateur du Québec,2023,55236.59,1058,717,341,41035.44,14201.15,0.3223062381852552,0.2570967903702962,2023-12-24
Parti libéral du Québec,2023,258647.71,3118,2013,1105,170843.42,87804.29,0.35439384220654263,0.3394744534950648,2023-12-24
Parti québécois,2023,710586.21,9498,7563,1935,585200.18,125386.03,0.20372710044219836,0.17645435308968352,2023-12-24
Québec solidaire,2023,236021.72,3139,2354,785,191362.09,44659.63,0.25007964319847087,0.18921830584066585,2023-12-24
