entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,448155.21,5091,3611,1480,322533,125622.21,0.29070909448045573,0.2803096052369892,2023-08-17
Parti conservateur du Québec,2023,42462.6,744,521,223,32078.12,10384.48,0.29973118279569894,0.24455591508763005,2023-08-17
Parti libéral du Québec,2023,141308.87,1796,1272,524,102394.54,38914.33,0.29175946547884185,0.2753849068356431,2023-08-17
Parti québécois,2023,500136.29,6765,5546,1219,423926.81,76209.48,0.18019216555801923,0.152377424961504,2023-08-17
Québec solidaire,2023,135379.69,1798,1446,352,114072.42,21307.27,0.19577308120133483,0.15738897023622966,2023-08-17
