entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,730699,8084,4995,3089,456523,274176,0.38211281543790204,0.37522427155367666,2023-12-11
Parti conservateur du Québec,2023,51660.59,986,666,320,38257.44,13403.15,0.32454361054766734,0.2594463206866201,2023-12-11
Parti libéral du Québec,2023,242400.09,2943,1900,1043,160022.46,82377.63,0.3544002718314645,0.339841581741987,2023-12-11
Parti québécois,2023,677028.91,9043,7211,1832,558884.2,118144.71,0.20258763684617936,0.17450467514009113,2023-12-11
Québec solidaire,2023,224644.02,2999,2270,729,183256.36,41387.66,0.243081027009003,0.18423664248885863,2023-12-11
