entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,455116.03,5166,3652,1514,326563,128553.03,0.29307007355787845,0.28246210092841595,2023-09-02
Parti conservateur du Québec,2023,43357.6,758,531,227,32743.12,10614.48,0.2994722955145119,0.2448124434931823,2023-09-02
Parti libéral du Québec,2023,147274.79,1867,1321,546,106772.13,40502.66,0.292447777182646,0.27501420983183883,2023-09-02
Parti québécois,2023,510728.89,6897,5645,1252,432294.42,78434.47,0.18152820066695666,0.15357359165642656,2023-09-02
Québec solidaire,2023,141827.15,1866,1490,376,119239.89,22587.26,0.2015005359056806,0.15925906993125083,2023-09-02
