entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,376980.26,4311,3090,1221,274665,102315.26,0.28322894919972164,0.2714074736963681,2023-06-20
Parti conservateur du Québec,2023,31773.55,516,383,133,24787.07,6986.48,0.25775193798449614,0.21988351946823695,2023-06-20
Parti libéral du Québec,2023,81946.77,1007,720,287,58995.77,22951,0.28500496524329694,0.28007205165011384,2023-06-20
Parti québécois,2023,373521.8,5038,4215,823,322658.97,50862.83,0.16335847558554983,0.13617098118503393,2023-06-20
Québec solidaire,2023,110510.83,1505,1232,273,93410.79,17100.04,0.1813953488372093,0.15473632765223103,2023-06-20
