entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,591554,6567,4360,2207,395553,196001,0.3360743109486828,0.3313323889281452,2023-11-08
Parti conservateur du Québec,2023,50945.59,969,656,313,37714.11,13231.48,0.32301341589267285,0.25971786763093724,2023-11-08
Parti libéral du Québec,2023,178463.52,2241,1548,693,126740.88,51722.64,0.3092369477911647,0.2898219199083376,2023-11-08
Parti québécois,2023,600723.65,8052,6464,1588,499913.59,100810.06,0.1972180824639841,0.16781436855366022,2023-11-08
Québec solidaire,2023,197361.16,2596,2018,578,163854.71,33506.45,0.2226502311248074,0.16977225914156563,2023-11-08
