entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,814319,8937,5380,3557,495223,319096,0.39800828018350676,0.39185626271768187,2024-01-17
Parti conservateur du Québec,2023,56824.92,1082,730,352,41858.77,14966.15,0.32532347504621073,0.2633730060684643,2024-01-17
Parti libéral du Québec,2023,271681.97,3270,2077,1193,177117.35,94564.62,0.36483180428134554,0.3480710184779653,2024-01-17
Parti québécois,2023,767649.14,10258,8045,2213,624365.81,143283.33,0.2157340612205108,0.18665210775850016,2024-01-17
Québec solidaire,2023,276851.77999999997,3735,2720,1015,219719.85,57131.93,0.2717536813922356,0.20636287763799102,2024-01-17
