entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,296606.88,3390,2548,842,226080,70526.88,0.24837758112094396,0.23777897532248748,2023-05-20
Parti conservateur du Québec,2023,28228.48,452,337,115,22102,6126.48,0.25442477876106195,0.21703187702632235,2023-05-20
Parti libéral du Québec,2023,63900.55,808,591,217,47319.55,16581,0.2685643564356436,0.25948133466769846,2023-05-20
Parti québécois,2023,313264.23,4179,3522,657,272271.73,40992.5,0.15721464465183058,0.1308559869730419,2023-05-20
Québec solidaire,2023,100179.55,1379,1153,226,85444.17,14735.38,0.16388687454677303,0.14708970044285485,2023-05-20
