entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,322197.65,3677,2729,948,242005,80192.65,0.25781887408213217,0.24889272159495884,2023-05-29
Parti conservateur du Québec,2023,30527.43,497,369,128,23850.95,6676.48,0.2575452716297787,0.21870429315536877,2023-05-29
Parti libéral du Québec,2023,67636.84,852,623,229,50175.84,17461,0.2687793427230047,0.25815812802608756,2023-05-29
Parti québécois,2023,336823.51,4510,3788,722,291652.68,45170.83,0.16008869179600888,0.134108304969567,2023-05-29
Québec solidaire,2023,102558.72,1397,1169,228,87665.01,14893.71,0.1632068718682892,0.14522129371349407,2023-05-29
